MODEL,PRICE,KM,MFG YEAR,FUEL TYPE,BHP,VEHICLE TYPE,CC,DOORS,CYLINDER,GEAR,WEIGHT,ABS,AIRBAGS,CD PLAYER,CENTRAL LOCK,POWER WINDOW,POWER STEERING,MISTLAMPS,BACK SEAT DIVIDER,ALLOY WHEELS,MFG MONTH
257,452000,56000,2015,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,JULY
257,457000,44000,2016,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,JUNE
257,512000,14000,2019,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,MARCH
257,482000,38000,2017,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,JANUARY
257,417000,57000,2015,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,0VEMBER
257,526000,10000,2020,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,OCTOBER
257,510000,15000,2019,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,DECEMBER
257,476000,33000,2017,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,0VEMBER
292,466000,24000,2018,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
292,431000,48000,2016,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JULY
292,612000,13000,2020,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
292,459000,23000,2018,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,APRIL
292,426000,42000,2016,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
292,476000,12000,2019,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JULY
292,452000,37000,2017,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
292,459000,25000,2018,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JULY
292,636000,11000,2020,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,MAY
362,646000,15000,2019,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
362,591000,34000,2017,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,MARCH
362,621000,13000,2019,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
362,561000,49000,2016,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,DECEMBER
362,546000,60000,2015,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
362,592000,19000,2019,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
362,610000,16000,2020,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,MAY
362,586000,32000,2017,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,APRIL
362,596000,23000,2018,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
258,481000,51000,2015,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
258,676000,12000,2019,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
258,496000,35000,2017,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,APRIL
258,486000,52000,2015,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,AUGUST
258,482000,48000,2016,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JULY
258,651000,15000,2019,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
258,682000,13000,2020,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,APRIL
258,486000,50000,2016,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
258,491000,52000,2015,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JULY
329,516000,14000,2019,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
329,405000,52000,2015,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,APRIL
329,426000,43000,2016,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,MAY
329,551000,13000,2020,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
329,482000,32000,2017,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
314,576000,22000,2018,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,0VEMBER
330,451000,43000,2016,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,OCTOBER
330,476000,52000,2015,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,APRIL
330,710000,11000,2020,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,JUNE
330,576000,33000,2017,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,0VEMBER
363,476000,52000,2015,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,APRIL
363,510000,41000,2016,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
363,526000,33000,2017,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
363,726000,13000,2010,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,AUGUST
363,757000,12000,2019,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,MAY
123,642000,22000,2016,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,MARCH
123,651000,21000,2017,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,JANUARY
123,778000,13000,2019,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,FEBRUARY
123,826000,10000,2020,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,MAY
123,752000,21000,2018,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,0,AUGUST
331,657000,36000,2015,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,APRIL
331,776000,14000,2019,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
331,861000,11000,2020,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
331,752000,19000,2018,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,OCTOBER
331,651000,46000,2015,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,DECEMBER
210,616000,31000,2016,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
210,761000,17000,2018,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
210,652000,26000,2017,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,DECEMBER
210,876000,13000,2020,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
210,786000,16000,2019,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JULY
135,826000,20000,2017,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,DECEMBER
135,851000,14000,2019,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
135,647000,26000,2016,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,DECEMBER
135,626000,36000,2015,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
135,891000,13000,2020,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
259,751000,22000,2017,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
259,726000,31000,2016,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,OCTOBER
259,816000,13000,2019,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
259,652000,32000,2015,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
259,926000,11000,2020,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
211,676000,22000,2016,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
211,726000,20000,2017,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
211,651000,39000,2015,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
211,910000,11000,2020,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,APRIL
211,956000,12000,2019,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JULY
388,710000,22000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,0VEMBER
388,776000,14000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,DECEMBER
388,726000,27000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,JANUARY
388,751000,19000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,OCTOBER
388,916000,11000,2020,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,0VEMBER
388,892000,12000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,DECEMBER
388,693000,29000,2015,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,FEBRUARY
389,946000,14000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
389,846000,12000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
389,716000,17000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
389,710000,23000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
389,676000,27000,2015,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
389,951000,11000,2020,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
389,852000,14000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
418,851000,22000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
418,916000,14000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,APRIL
418,951000,17000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
418,1070000,13000,2020,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
418,792000,22000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,OCTOBER
418,951000,17000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
418,762000,27000,2015,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
390,810000,27000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
390,1080000,11000,2020,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
390,976000,17000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
390,956000,25000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JULY
390,791000,23000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
390,751000,30000,2015,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
390,952000,19000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
307,981000,41000,2016,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,JUNE
307,932000,51000,2015,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
307,1052000,17000,2019,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,JANUARY
307,952000,31000,2017,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,DECEMBER
307,991000,22000,2018,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,JUNE
307,917000,33000,2016,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
307,915000,46000,2015,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,0VEMBER
475,992000,17000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,OCTOBER
475,1060000,15000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
475,920000,42000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
475,925000,46000,2015,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
475,980000,20000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
475,945000,56000,2015,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
475,1111000,13000,2020,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
332,1147000,13000,2019,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,DECEMBER
332,1057000,27000,2015,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,JULY
332,1075000,20500,2016,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,0VEMBER
332,1027000,22000,2017,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,DECEMBER
332,1210000,11000,2020,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,JANUARY
332,1068000,28000,2016,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,OCTOBER
332,1060000,36000,2015,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,0VEMBER
308,1085000,17000,2018,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,DECEMBER
308,1135000,13000,2019,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
308,1078000,19000,2017,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,JUNE
308,1045000,36000,2015,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,AUGUST
308,1055000,33000,2016,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,MAY
308,1210000,11000,2020,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,MARCH
308,1080000,15000,2018,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,JANUARY
391,770000,61000,2014,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,FEBRUARY
391,788000,12000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,MAY
391,575000,39000,2013,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,AUGUST
391,688000,27000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,APRIL
391,684000,46000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,JANUARY
392,955000,11000,2020,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,0VEMBER
392,730000,74000,2010,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,OCTOBER
392,705000,76000,2011,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,DECEMBER
392,780000,48000,2015,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,JANUARY
392,770000,61000,2014,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,JUNE
393,805000,39000,2014,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
393,755000,36000,2013,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
393,930000,16000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
393,955000,17000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
393,1025000,14000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
309,1005000,11000,2020,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,APRIL
309,985000,13000,2019,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,JANUARY
309,930000,57000,2014,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,0VEMBER
309,955000,26000,2015,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,OCTOBER
309,1030000,34000,2017,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,DECEMBER
260,935000,62000,2014,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
260,955000,36000,2015,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
260,1055000,15000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
260,915000,57000,2012,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
260,905000,56000,2011,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,APRIL
310,830000,62000,2010,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
310,1055000,36000,2015,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
310,1140000,19000,2019,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,OCTOBER
310,1165000,17000,2020,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
310,955000,71000,2013,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
293,872000,46000,2014,1,92,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,JUNE
293,860000,72000,2013,1,92,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,DECEMBER
293,997000,11000,2020,1,92,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,JULY
293,951000,12000,2018,1,92,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,0VEMBER
293,844000,52000,2014,1,92,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,0,DECEMBER
195,876000,21000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,JANUARY
195,742000,31000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,OCTOBER
195,722000,35000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,0VEMBER
195,736000,15000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,DECEMBER
195,831000,13000,2020,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,FEBRUARY
195,731000,22000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,JUNE
195,781000,19000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,AUGUST
195,681000,41000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,MAY
196,771000,27000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,MARCH
196,861000,19000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,JANUARY
196,841000,31000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,FEBRUARY
196,926000,22000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,MAY
196,851000,21000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,AUGUST
196,951000,12000,2020,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,APRIL
196,776000,21000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,0,JANUARY
196,851000,30000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
197,981000,17000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,1,OCTOBER
197,951000,25000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,1,DECEMBER
197,1021000,15000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
197,976000,16000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,1,JULY
197,961000,20000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
197,951000,24000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,1,DECEMBER
197,1031000,13000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
197,1051000,12000,2020,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,0,1,OCTOBER
136,1091000,14000,2019,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,0,0,0VEMBER
136,1011000,27000,2018,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,0,0,DECEMBER
136,1031000,25000,2017,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,0,0,FEBRUARY
136,1080000,11000,2020,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,0,0,JUNE
136,1016000,17000,2018,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,0,0,AUGUST
136,966000,25000,2016,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,0,0,MAY
136,986000,12000,2019,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,0,0,MARCH
136,1026000,19000,2017,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,0,0,JANUARY
111,973000,36000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
111,1081000,15000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
111,1026000,13000,2020,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
111,1016000,20000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,APRIL
111,967000,37000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
111,1033000,29000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
111,971000,36000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,OCTOBER
111,1014000,21000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
8,1063000,33000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
8,1086000,22000,2019,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
8,1191000,11000,2020,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
8,1084000,18000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
8,1061000,27000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
8,1051000,42000,2016,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
8,1081000,19000,2018,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
8,1071000,31000,2017,1,104,1,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,APRIL
137,1191000,14000,2019,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
137,1100000,13000,2020,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
137,1141000,22000,2018,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,OCTOBER
137,1051000,39000,2016,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
137,1052000,37000,2016,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
137,1200000,11000,2020,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,OCTOBER
137,1151000,23000,2018,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
137,1066000,31000,2017,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
67,1173000,24000,2018,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
67,1221000,35000,2017,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
67,1174000,38000,2016,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
67,1275000,15000,2019,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
67,1171000,18000,2018,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
67,1226000,29000,2017,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
67,1176000,35000,2016,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
67,1276000,17000,2019,1,104,0,1462,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
5,1226000,36000,2016,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,AUGUST
5,1246000,27000,2017,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,APRIL
5,1351000,21000,2019,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,JANUARY
5,1300000,20000,2018,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,0VEMBER
5,1356000,13000,2020,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,1,1,OCTOBER
5,1241000,28000,2017,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,0,0,DECEMBER
5,1221000,39000,2016,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,0,0,JANUARY
5,1381000,17000,2019,1,104,0,1462,5,4,4,1300,1,1,1,1,1,1,1,0,0,JUNE
364,291000,36000,2016,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,MARCH
364,353000,31000,2017,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,JANUARY
364,379000,19000,2018,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,FEBRUARY
364,391000,38000,2016,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,MAY
364,351000,37000,2017,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,AUGUST
364,426000,15000,2019,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,APRIL
364,381000,17000,2018,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,JANUARY
212,451000,12500,2020,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,0VEMBER
212,426000,13000,2020,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,OCTOBER
212,311000,18000,2018,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,DECEMBER
212,391000,16000,2019,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,JANUARY
212,361000,29000,2017,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,JUNE
212,346000,34000,2016,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,MAY
212,391000,20000,2019,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,AUGUST
365,471000,15000,2019,1,68,1,998,5,3,5,1300,1,1,1,1,0,1,1,0,0,JANUARY
365,356000,36000,2016,1,68,1,998,5,3,5,1300,1,1,1,1,1,1,1,0,0,FEBRUARY
